,,,,,
,run1,,,,
1,2.63699156, 
4,0.66151036,0.66172046,0.66132508,0.66139435, 
8,0.32941625,0.32997482,0.33012695,0.33017959,0.33002115,0.33008660,0.33003366,0.33004634, 
12,0.21978929,0.21968228,0.21979557,0.21977155,0.21978830,0.21984618,0.21972604,0.21942342,0.22067773,0.22075188,0.22077533,0.21982192, 
16,0.16502880,0.16499361,0.16502690,0.16545580,0.16550715,0.16804776,0.16797778,0.16783346,0.16794669,0.16806136,0.16802152,0.16809049,0.16807357,0.16808246,0.16809327,0.16815354, 
20,0.13255153,0.13285201,0.13629327,0.13617291,0.13642864,0.13638371,0.13599117,0.13609302,0.13641056,0.13645590,0.13631516,0.13643092,0.13635474,0.13641689,0.13601570,0.13681440,0.13671976,0.13678943,0.13618059,0.13644031, 
24,0.11747671,0.11743794,0.11760192,0.11750904,0.11838177,0.13365290,0.13371793,0.13370946,0.13372879,0.13354450,0.13316483,0.13368762,0.13374852,0.13358856,0.13377482,0.13376014,0.13380832,0.13361010,0.13374865,0.13380594,0.13378683,0.13370512,0.13376820,0.13372763, 
28,0.10479977,0.10448092,0.10498979,0.10156752,0.11237313,0.11237530,0.11235996,0.11234363,0.11233923,0.11239894,0.11222228,0.11244052,0.11223684,0.11231307,0.11253820,0.11224377,0.11238229,0.11224578,0.11248994,0.10993980,0.11262070,0.11243548,0.11251503,0.11250092,0.11263787,0.11261830,0.11253535,0.11256569, 
32,0.09331724,0.09317449,0.09569661,0.09584645,0.11796675,0.11761501,0.11799700,0.11795309,0.11777669,0.11802907,0.11787245,0.10592696,0.10760436,0.11954229,0.11965741,0.10705519,0.11946282,0.11953468,0.11956074,0.11966158,0.11971294,0.11979035,0.11978972,0.11961285,0.11972751,0.11986655,0.11961570,0.11410106,0.11985365,0.10703006,0.11985259,0.11974179, 
36,0.08082699,0.08072354,0.08090593,0.08079758,0.08055862,0.08091431,0.09004284,0.08963300,0.09005997,0.08998344,0.08991374,0.08966131,0.09013260,0.08997340,0.08999132,0.09009538,0.08991878,0.08974920,0.08992576,0.08966264,0.08513606,0.08984029,0.08428994,0.07995450,0.09155912,0.09132416,0.09119873,0.09173330,0.09173174,0.09140183,0.09172085,0.09169556,0.09175290,0.09180820,0.09151908,0.09153706, 
40,0.09998605,0.09995114,0.11260918,0.10022765,0.11276209,0.11292025,0.11261306,0.11263974,0.10047429,0.11265380,0.10010085,0.11291517,0.11284876,0.11262867,0.11285320,0.11303788,0.11291908,0.11302140,0.11270190,0.11290452,0.10038638,0.11311495,0.10841183,0.11318713,0.11306637,0.11295923,0.11311685,0.10879522,0.11290423,0.11296953,0.11290304,0.11300496,0.11319289,0.11311715,0.11318467,0.11331815,0.11305162,0.11332544,0.11185884,0.10757492, 
44,0.08912300,0.08869517,0.08905666,0.08902477,0.08898332,0.08913426,0.08896162,0.08904553,0.10569074,0.10534376,0.10542609,0.10548386,0.09294890,0.10501949,0.11726459,0.11718851,0.11735118,0.10457390,0.11728303,0.11724681,0.11708025,0.11702739,0.11704031,0.11724966,0.11694984,0.10477849,0.11735471,0.11695319,0.10468187,0.11704110,0.11739302,0.11715074,0.10503545,0.11725404,0.10492740,0.11650555,0.11711223,0.11748679,0.11727677,0.11749177,0.11716034,0.11683117,0.11712445,0.11724538, 
48,0.06271375,0.06265294,0.06277339,0.06296523,0.08838999,0.08844473,0.08800508,0.08791000,0.08831317,0.08807928,0.08794771,0.08847026,0.08799474,0.08803992,0.08841762,0.08805291,0.08354961,0.08844222,0.08807349,0.08845758,0.08820489,0.08816173,0.07929135,0.09193953,0.09159097,0.09161594,0.09192868,0.09194023,0.09149276,0.09189820,0.09184323,0.09377845,0.09427350,0.09406009,0.08214826,0.09408256,0.08151507,0.09423092,0.09427212,0.09413872,0.09393974,0.09373315,0.08152940,0.08870579,0.09418676,0.08137225,0.09427120,0.09404825, 
,,,,,
,run2,,,,
1,2.63751988, 
4,0.65753500,0.68641569,0.68690154,0.68641369, 
8,0.32946947,0.32939872,0.32954332,0.32917984,0.32956595,0.32971750,0.32953885,0.32963405, 
12,0.22392463,0.22408910,0.22399930,0.22402821,0.22408051,0.22410296,0.22413872,0.22411354,0.22408997,0.22414556,0.22417514,0.22409196, 
16,0.16509825,0.16910337,0.16863495,0.16904054,0.16898577,0.16981167,0.17193565,0.17192575,0.17178080,0.17197003,0.17193472,0.17193753,0.17192117,0.17200632,0.17201824,0.17201650, 
20,0.13628260,0.13703496,0.13690275,0.13706902,0.13702256,0.13710662,0.13693859,0.13704150,0.13718389,0.13722570,0.13721757,0.13715429,0.13691984,0.13724373,0.13720227,0.13726924,0.13704628,0.13701951,0.13709351,0.13717989, 
24,0.11753035,0.11739296,0.11747569,0.11754188,0.11743748,0.11739684,0.11744226,0.11747738,0.11751785,0.11743270,0.11753154,0.11741488,0.11748050,0.11997978,0.12009657,0.12002135,0.11987819,0.12000580,0.12013100,0.11998288,0.12004061,0.12014815,0.12009416,0.12015643, 
28,0.11247262,0.11236992,0.11239163,0.11240405,0.11234289,0.11239112,0.11232103,0.11249795,0.11240044,0.11247437,0.11245269,0.11251972,0.11255269,0.10237709,0.11505912,0.11526052,0.11528083,0.11519447,0.11504206,0.10976641,0.11518688,0.11521498,0.11532489,0.11527744,0.11530924,0.11517622,0.11533020,0.11520762, 
32,0.08938024,0.08876505,0.08956157,0.08963334,0.09189827,0.09204017,0.09189498,0.09205361,0.09533249,0.09967253,0.11233645,0.09967394,0.11238769,0.11249043,0.11237365,0.11235764,0.11230740,0.11241108,0.11246750,0.11236884,0.11234351,0.11241428,0.11242678,0.11260703,0.11263839,0.11265399,0.11247784,0.11267122,0.11249749,0.11246713,0.11255972,0.11255790, 
36,0.07976823,0.09215865,0.09208189,0.09223521,0.09201605,0.09220758,0.08697997,0.09226416,0.09205317,0.09220643,0.09208106,0.09201804,0.09211911,0.08868957,0.09228476,0.09189064,0.09201949,0.09236412,0.09229405,0.09162761,0.09237890,0.09223607,0.09244237,0.09240206,0.09232660,0.09222927,0.09237339,0.09239634,0.09230994,0.09232623,0.09255726,0.08711780,0.09235152,0.09259749,0.09235593,0.09258742, 
40,0.06597091,0.07433423,0.07539911,0.11265061,0.11273931,0.12467789,0.12454389,0.12461222,0.14173994,0.15004249,0.14963065,0.15005734,0.14989239,0.14975575,0.13785442,0.13551443,0.15270210,0.15286780,0.15254181,0.15274065,0.15267878,0.15266903,0.13993188,0.15291065,0.15291954,0.14066463,0.15273520,0.15276826,0.15285044,0.15267323,0.15272493,0.15278417,0.15297574,0.15297426,0.15298150,0.15308509,0.15287392,0.15281705,0.15300125,0.15286844, 
44,0.13062674,0.14334462,0.14330093,0.14354989,0.14331578,0.14357456,0.14342056,0.14323112,0.13077927,0.14316136,0.14313136,0.13093902,0.14326617,0.14349038,0.14354173,0.12593667,0.13495939,0.13081614,0.14333826,0.14343846,0.12597532,0.13088362,0.14364532,0.14370842,0.14354992,0.14366396,0.14380885,0.14357864,0.14381317,0.14358788,0.14369565,0.14360304,0.14368211,0.14370211,0.14377876,0.14371994,0.13132222,0.14378187,0.14389775,0.14365809,0.13104814,0.13360426,0.13793328,0.14658315, 
48,0.12455133,0.11833514,0.12061983,0.11653266,0.12916624,0.12912363,0.12856218,0.12879389,0.12902033,0.12924458,0.12878063,0.10758089,0.12917757,0.12933568,0.13060993,0.13053958,0.11828580,0.11812722,0.13083736,0.11810177,0.13053869,0.12990475,0.11788497,0.15049879,0.15030845,0.15062995,0.15070199,0.13818745,0.13817566,0.15066695,0.15074355,0.15059544,0.15036979,0.15071623,0.13732275,0.13935001,0.15062024,0.13815713,0.13791322,0.15038201,0.15054850,0.15059839,0.15057672,0.15081732,0.15078172,0.15089764,0.15059488,0.15074329, 
,,,,,
,run3,,,,
1,2.63651303, 
4,0.65868850,0.65942496,0.65945304,0.65893792, 
8,0.32999070,0.32996924,0.32981013,0.32985580,0.33073743,0.33080094,0.33121864,0.33123643, 
12,0.21936125,0.21971485,0.22147883,0.22158131,0.22150903,0.22112186,0.22141384,0.22166549,0.22139483,0.22167627,0.22174042,0.22170443, 
16,0.16969751,0.16971622,0.17022884,0.17024327,0.17025523,0.17021573,0.17013606,0.17025104,0.17024824,0.17023456,0.17015225,0.17013663,0.16997476,0.17012971,0.17020088,0.17012653, 
20,0.13579216,0.13580569,0.13590059,0.13592624,0.13597036,0.13583683,0.13564033,0.13600503,0.13584934,0.13604465,0.13598161,0.13597646,0.13920449,0.13919748,0.13912433,0.13914295,0.13912701,0.13915881,0.13918776,0.13884463, 
