,,,,,
8,3.29355722,3.29368889,3.29366205,3.30350693,3.34445659,3.34440103,3.34438894,3.34424763, 
12,2.20862038,2.22172989,2.28926070,2.28925820,2.28922706,2.28924197,2.28893580,2.28930833,2.28926257,2.28910639,2.28933266,2.28893451, 
16,1.67778436,1.67791363,1.67780454,1.67750320,1.67796545,1.67795811,1.67801509,1.69322887,1.69312178,1.69314938,1.69336448,1.69306029,1.69341818,1.69294088,1.69336478,1.69343703, 
20,1.36012498,1.36019080,1.36020421,1.36019475,1.36010607,1.36015828,1.36018522,1.36012320,1.36033869,1.36023384,1.36034983,1.36042043,1.35989079,1.36027381,1.36028333,1.36032906,1.36049640,1.36050815,1.36033918,1.36038284, 
24,1.12929720,1.12933883,1.12924490,1.12956335,1.12954125,1.13405477,1.13418500,1.13729052,1.13786305,1.13778920,1.13798378,1.13773750,1.13783119,1.13795037,1.13800417,1.13790406,1.13790352,1.13797515,1.13798429,1.13798069,1.13787361,1.13802549,1.13793485,1.13796847, 
28,0.97941979,0.98123454,0.98106350,0.98111787,1.05915863,1.05946164,1.05935841,1.05944145,1.05974936,1.05989214,1.05971778,1.05971002,1.05932454,1.05959882,1.05991976,1.05975953,1.05993364,1.05991533,1.05978713,1.05949005,1.05974683,1.05980557,1.06000427,1.05991770,1.05988280,1.04989358,1.06000142,1.05986927, 
32,0.93921188,0.93963615,0.94688697,0.95018996,0.95048964,0.95829930,0.96319411,0.96312748,0.95739096,0.96336149,0.96305049,0.96294367,0.96309409,0.96328904,0.96302841,0.96345756,0.95773549,0.96338339,0.96336683,0.96663795,0.96670099,0.96665963,0.96660390,0.96671470,0.96672609,0.96658921,0.96627731,0.96648893,0.96664817,0.96668811,0.96680017,0.96653431, 
36,0.84455321,0.84453579,0.84461305,0.84452641,0.83927486,0.84589073,0.84591009,0.84604285,0.84594011,0.83573417,0.84607296,0.84602973,0.84603724,0.85392141,0.85417979,0.85413132,0.85421004,0.85423482,0.85405358,0.85344954,0.85425195,0.85434002,0.85409750,0.85407640,0.85441056,0.85412234,0.85421346,0.85444219,0.85442502,0.85440036,0.85417085,0.85430820,0.85424969,0.85429417,0.84597406,0.85421930, 
40,0.86928569,0.86930201,0.86913744,0.86919047,0.85724026,0.86948050,0.86934516,0.86932545,0.86914068,0.86940545,0.86922468,0.85677225,0.86935733,0.86942829,0.90604473,0.90628055,0.90621317,0.90592037,0.90629575,0.89370481,0.91619869,0.91301584,0.91319573,0.92382138,0.92507823,0.92505724,0.91695189,0.92529948,0.92513841,0.92533524,0.92540509,0.92533093,0.91322078,0.92550495,0.91324289,0.92530792,0.92533089,0.92531579,0.92543189,0.92543840, 
44,0.70770800,0.72970456,0.72959506,0.72211610,0.71672008,0.72972711,0.72971624,0.71691908,0.72927394,0.72968005,0.72981838,0.72957994,0.72448263,0.73688179,0.73635157,0.73689611,0.73717866,0.73716586,0.73726727,0.73696825,0.73691809,0.73724996,0.73703718,0.72838148,0.73693764,0.73706585,0.73712491,0.73699763,0.73703653,0.73732107,0.75252666,0.75257779,0.75260144,0.75270674,0.74667815,0.75258701,0.75261314,0.73961395,0.73969275,0.75248654,0.73997874,0.75253533,0.75254583,0.74003029, 
48,0.63834487,0.64447256,0.66658537,0.66686905,0.69152989,0.70481266,0.70473504,0.70515366,0.69283689,0.68934353,0.71969392,0.71964881,0.71961488,0.70738515,0.71954123,0.71970544,0.70671598,0.71957765,0.71977569,0.71952737,0.70180668,0.71078591,0.71936186,0.71953792,0.71967701,0.70756357,0.71969823,0.71983488,0.70674887,0.75059452,0.76260058,0.76242412,0.76261602,0.75087663,0.76265689,0.76267589,0.76248194,0.76297071,0.76296697,0.76296862,0.76286816,0.75073427,0.76289066,0.76003894,0.76289137,0.76307942,0.76306151,0.76285220, 
,,,,,
,run3,,,,
1,26.29565627, 
4,6.58711094,6.58711064,6.58724745,6.58728523, 
8,3.29381279,3.29389795,3.29372325,3.29366511,3.29369228,3.29444196,3.29446765,3.29432979, 
12,2.20814241,2.20905191,2.20885941,2.20940534,2.20881470,2.20945028,2.20927044,2.20951328,2.20940156,2.20952680,2.20955914,2.20949493, 
16,1.66894570,1.66889424,1.66886129,1.66892871,1.66903578,1.67280206,1.67273277,1.70226301,1.70171371,1.70231070,1.70215857,1.70180159,1.70234118,1.70133318,1.86924604,1.86970341, 
20,1.34942406,1.35245124,1.35253594,1.35266343,1.35247094,1.35377167,1.35389790,1.35407839,1.35359910,1.35399832,1.35379417,1.35350886,1.35405877,1.35411015,1.35398173,1.35409453,1.35420409,1.35415411,1.35418020,1.35417859, 
24,1.13311029,1.13300622,1.13315431,1.13299720,1.13315948,1.13303085,1.13249399,1.13537004,1.13527323,1.13542853,1.13525306,1.13532154,1.13536491,1.13864003,1.13873853,1.13858410,1.13854673,1.13854704,1.13867657,1.13861814,1.13875019,1.13880865,1.13851564,1.13874218, 
28,1.19509832,1.19457953,1.19501602,1.19487948,1.19504359,1.19503086,1.19507443,1.19517895,1.19519004,1.19517718,1.19514335,1.19163470,1.19508923,1.19530157,1.19513884,1.19512495,1.19515600,1.19524736,1.19520977,1.18292253,1.19530837,1.19541948,1.19541119,1.19549169,1.19504721,1.19539291,1.19527152,1.19534616, 
32,0.92547981,0.92875022,1.03252796,1.03238929,1.03241532,1.03251160,1.03270818,1.03242597,1.03249742,1.03245044,1.03256006,1.03251922,1.03263396,1.03276470,1.03268034,1.03267798,1.03267288,1.03279428,1.03281673,1.03259561,1.03296343,1.03280383,1.03288235,1.03284940,1.03285590,1.03293659,1.03273322,1.03302348,1.03275392,1.03299200,1.03255912,1.03269696, 
36,0.83119718,0.86095734,0.86087980,0.86079785,0.86087504,0.86090882,0.86090990,0.86092607,0.86104288,0.86070069,0.86089980,0.86537954,0.85798625,0.85786701,0.87034080,0.85773587,0.86781828,0.87033065,0.87065520,0.87038968,0.87030824,0.87067398,0.86103538,0.87064226,0.87018411,0.87066960,0.87064530,0.87056792,0.87075393,0.87069804,0.87027702,0.87077274,0.87079340,0.87075245,0.87060401,0.87039611, 
40,0.76355398,0.76348244,0.76345985,0.85091047,0.85103474,0.85112614,0.85082449,0.83800169,0.83820647,0.83826866,0.85101478,0.85088472,0.83804452,0.85101485,0.83834857,0.85091364,0.85092703,0.85105332,0.85078714,0.85092836,0.85094700,0.83838224,0.85111107,0.85115403,0.85109154,0.85088914,0.83726889,0.85112911,0.84224134,0.85111205,0.85101816,0.83839401,0.85116041,0.85094711,0.85124540,0.85119743,0.84643803,0.85121095,0.85104976,0.85127581, 
44,0.67704262,0.68993042,0.71690786,0.71696692,0.71683916,0.72060591,0.72083749,0.72069973,0.70847898,0.72077645,0.71359187,0.72059192,0.72100672,0.72069111,0.72095715,0.72089587,0.72066117,0.72902565,0.72903719,0.72919165,0.72915037,0.72910065,0.71677271,0.72886165,0.72911888,0.72898228,0.72906538,0.72889756,0.72930357,0.71674793,0.72881997,0.72902269,0.72923534,0.72896885,0.72902971,0.72938968,0.71655270,0.72912442,0.72930910,0.71702631,0.72925255,0.72908529,0.72938368,0.72930338, 
48,0.67199408,0.67191580,0.66215601,0.67173570,0.67191004,0.67169444,0.67208084,0.67892028,0.67886154,0.66607715,0.67854347,0.67877671,0.66599069,0.69987443,0.68736506,0.70025094,0.68807857,0.70009842,0.70012579,0.70011281,0.69985740,0.70018146,0.70014171,0.69884501,0.70032333,0.70045726,0.69545476,0.70008791,0.70002573,0.70006825,0.69953085,0.70037648,0.70049585,0.70021818,0.70055079,0.70029259,0.70019783,0.70040881,0.70054981,0.70057906,0.70021696,0.70022108,0.68782879,0.70067002,0.70064543,0.69178135,0.70047690,0.70061803, 
