,,,,,
36,30.63431339,30.63457384,30.72839601,30.73578083,30.73573459,30.74073438,30.74067738,30.74070745,30.74082880,30.74077589,30.74090399,30.72815527,30.74075294,30.74092829,30.74071814,31.11929812,31.11943229,31.11951503,31.11953017,31.10641877,31.11933515,31.11911941,31.13792407,31.13817189,31.12617153,31.13812860,31.13815713,31.77297424,31.77277039,31.77305248,31.77293888,31.77283509,31.77312726,31.77284749,31.77308116,31.77298435, 
40,30.73380961,30.73432719,30.74891192,30.73733379,30.74903671,30.74901912,30.74897312,30.74893155,31.06159997,31.06179494,31.06164834,31.06165498,31.06175361,31.06173689,31.06154883,31.06181741,31.06181897,31.06195256,31.06165569,31.06171613,31.06181356,31.06177484,31.06181081,31.06179744,31.04894570,31.06161149,31.06180877,31.22030691,31.22025314,31.22035066,31.22030630,31.21162738,31.22048420,31.20760095,31.22034091,31.22041097,31.22033405,31.20770326,31.22033160,31.22052528, 
44,31.86037747,31.86032326,31.86021131,31.86038236,31.85991528,31.84812637,31.86032116,31.86018932,31.85993822,33.71068708,33.71074375,33.71074469,33.71048616,33.69862655,33.71057537,33.71006662,33.71054799,33.70997957,33.71078186,33.69779643,33.70683734,33.71067493,33.71073561,33.71091774,33.70683797,33.71063248,33.71072189,33.69848709,33.71065098,33.71073296,33.71048311,33.69884095,33.71058146,33.71087766,33.71072159,33.71094256,33.71085219,33.71104100,33.71111297,33.71114298,33.71084730,33.71114762,33.71083742,33.71106807, 
48,31.17645904,31.17654542,31.18815066,31.18799637,31.18790373,31.18795548,31.23700157,31.23718358,31.27925308,31.27913941,31.27892298,31.57279004,31.57316135,31.58515685,31.58523547,31.57322693,31.58559536,31.58511573,31.58518661,31.58527279,31.58547407,31.58544235,31.58562763,31.57314464,31.55532379,31.58527742,31.58570206,31.67611301,31.67615161,31.68842805,31.68800968,31.68854553,31.68849078,31.68818783,31.68806551,31.68813506,31.68844934,31.68002883,31.68854990,31.68816684,31.68869674,31.68820690,31.67111539,31.68859319,31.68857496,31.68868984,31.67825711,31.68869123, 
,,,,,
,run2,,,,
1,26.52930713, 
4,26.40969913,26.40988869,26.40968242,26.40961746, 
8,26.39788397,26.42355721,26.42403494,26.42396156,26.78044323,26.78044489,26.78022602,26.78050847, 
12,26.54717171,26.60916680,26.60922361,26.60893619,26.60927756,26.60901921,26.60930447,26.60920842,26.60893623,26.61963120,26.61961684,26.61962361, 
16,26.82123164,26.82194488,26.82196254,26.82192278,26.82188328,26.82180231,26.82146821,26.82185705,26.82163441,26.82194489,26.82191688,26.82199330,26.82195493,26.82184783,26.82198089,26.82195826, 
20,27.51518032,27.51555164,27.51541742,27.51516107,27.51545668,27.51544488,27.51540692,27.51545435,27.51538561,27.51543001,27.51547233,27.51539887,27.51551837,27.51537159,27.51554551,27.51557670,27.51558075,27.51523273,27.51533703,27.51534348, 
24,27.44956579,27.44946490,27.44957000,27.44969961,28.87676318,28.87684063,28.87675678,28.87557837,28.87676076,28.87691134,28.87696981,28.87702636,28.87700901,28.87703783,28.87701497,28.87705157,28.87706100,28.87711077,28.87698590,28.87705447,28.87702974,28.87711706,28.87715295,28.87721952, 
28,29.89741034,29.89757969,29.89731970,29.89744828,29.89751668,29.89747197,29.89747944,29.89751509,29.89760301,29.89743199,29.89754356,29.89759609,29.89749411,30.46426716,30.46447422,30.46440746,30.46449160,30.78260756,30.78213353,30.78250309,30.78268269,30.78267185,30.78248551,30.78244984,30.78263964,30.78264881,30.78274322,30.78268305, 
32,29.50735986,30.99319967,31.00558400,31.00556108,31.00557414,31.00119121,31.00537080,31.06441771,31.06440309,31.06406505,31.06393949,31.06087091,31.06423781,31.06439591,31.06435698,31.06434571,31.06381651,31.05198075,31.06420394,31.06455718,31.06425496,31.06449293,31.06417014,32.70008497,32.69989562,32.68742111,32.69985174,32.70005944,32.70015590,32.69998622,32.70004072,32.70006968, 
36,30.41468936,30.40198730,30.40211267,30.41470928,30.41506633,30.43192115,30.43666049,30.43675188,30.65801354,30.65832517,30.65832821,30.65810720,30.64570766,30.65827833,30.65833720,30.65838777,30.64956747,30.65827992,30.65827434,30.65831218,30.64645623,30.65849475,30.65850938,30.65825438,30.65834531,30.64586907,30.70870446,30.70874272,30.70859520,30.70864014,30.70880879,30.70591100,30.70876084,30.69109814,30.70864278,30.70890792, 
40,30.72572853,30.71326844,30.89931064,30.89948953,31.49884057,31.49885150,31.49888524,31.49886718,31.49868904,31.49874067,31.49871030,31.49900466,31.49868662,31.49904160,31.49895860,31.49904342,31.49895237,31.49889917,31.49885054,31.48620062,31.48616145,31.49871840,31.49889497,31.49899665,31.49896417,31.49881000,31.49900037,31.49904505,31.52018233,31.52025808,31.50739936,31.51139466,31.50770422,31.52000588,31.51834075,31.52041214,31.52027252,31.52024665,31.52042715,31.52017846, 
44,31.00055404,30.99836747,31.00077297,31.00061399,31.00091580,31.00050807,30.98839750,31.00060711,30.98984413,31.29729884,31.29745186,31.28474638,31.29746892,31.29706346,31.29704376,31.29758089,31.67541708,31.67508964,31.67551921,31.67557006,31.67507703,31.67517127,31.67508124,31.66313560,31.67511075,31.67569161,31.67566108,31.67576668,31.67570277,31.67553754,31.67081799,31.67579469,31.67581598,31.67564611,31.67589294,31.67565951,31.66310432,31.67580984,31.67466637,31.66307014,32.22903112,32.24164310,32.24140487,32.24143039, 
48,30.76676343,31.22793478,31.22811194,31.22748537,31.22760309,31.22813037,31.22795993,31.21509155,31.22749470,31.22784706,31.22780396,31.21495701,31.21525277,31.22765106,31.22751622,31.21713097,31.22800366,31.22784471,31.22788661,31.24097528,32.17119634,32.17115255,32.17095221,32.15638567,32.14337513,32.17081593,32.15833915,32.17083999,32.17099011,32.17115402,32.17120344,32.17117974,32.17102263,32.15834154,32.16645836,32.17115402,32.17133507,32.17133018,32.17092673,32.17106839,32.17105491,32.17143124,32.17103240,32.15850912,32.17126056,32.17134299,32.17131928,32.17149243, 
,,,,,
,run3,,,,
1,26.29377508, 
4,26.34258968,26.34253568,26.34196230,26.34232166, 
8,26.39640203,26.41010660,26.40987247,26.41053494,26.41056316,26.41050009,26.41054989,26.41055269, 
12,27.07571594,27.07578909,27.07538195,27.07581109,27.07548603,27.07584599,27.07589284,27.07583102,27.07587737,27.07582497,27.07593408,27.07563447, 
16,27.30887626,27.30848421,27.30874363,27.30890430,27.30893228,27.30880698,27.30891104,27.30877886,27.30888103,27.30889386,27.30886201,27.30882293,27.30900847,27.34641167,27.34636301,27.34632694, 
20,27.11621640,27.12616561,27.12647565,27.12667942,27.12683095,27.12669503,27.12687545,27.12680992,27.12688562,27.23896514,27.23911290,27.23918364,27.23897924,27.23900843,27.23904298,27.23909117,27.23884974,27.23919508,27.23918559,27.23914578, 
24,27.35478504,27.37219103,27.37223742,27.37210146,27.37217070,27.37210964,27.37206946,27.37210258,27.37205951,27.51912132,27.51905981,27.51916104,27.51911364,27.51914045,27.51902702,27.51919289,27.51909246,27.70380458,27.70341873,27.70400739,27.70378616,27.70401096,27.70386255,27.70399831, 
28,29.85608372,29.85596853,29.85603923,29.85615787,30.11849353,30.11819667,30.11846686,30.11849228,30.11834205,30.11824276,30.11817735,30.82861232,30.82866724,30.82875632,30.82871299,30.82865661,30.82860621,30.82860770,30.82890579,30.82892308,30.81605545,30.82873763,30.82890657,30.82885499,30.82888280,30.82899271,30.82889107,30.82893120, 
32,29.22894835,29.22897148,29.22895331,30.08359046,30.08362005,30.08355559,30.08343551,30.08345894,30.08345449,30.08349113,30.08377103,30.22488996,30.22495981,30.22487077,30.22490498,30.22497162,30.22478310,30.22509190,30.22488323,30.22502578,30.22492905,30.22486641,30.22481118,30.22503508,30.22500467,30.22485928,30.22502480,30.21875999,30.66653538,30.66655100,30.66637382,30.66664807, 
36,30.40292282,30.43939822,30.43947734,30.43956131,30.43944227,30.45260615,30.45298149,30.45279623,30.45270704,30.45297171,30.45275005,30.45244873,30.45303238,30.45278147,30.45240747,30.45292328,30.45289486,30.44767377,30.45975312,30.45968155,30.45960225,30.45953935,30.45953613,30.45974378,30.45989190,30.45974954,30.45968296,30.45973273,30.61886081,30.61092591,30.61876997,30.61871562,30.61879443,30.61476984,30.61889616,30.60609403, 
40,30.90465151,30.90478847,30.90474665,30.90490822,30.89229072,30.90481691,30.90486914,30.90490063,30.90479213,30.90484702,30.90457368,30.89257803,30.89253127,30.90485214,30.90487046,31.33224890,31.33180489,31.32027672,31.33213689,31.33238976,31.32017846,31.33234955,31.33221953,31.33264807,31.33259412,31.33245569,31.33230348,31.33239011,31.33244284,31.32041193,31.33267540,31.33246037,31.33252171,31.33269916,31.33269961,31.32018694,31.33276182,31.33249200,31.33265237,31.33249469, 
44,30.99350510,31.00535005,31.01812060,31.01819051,31.01835670,33.07269423,33.07240147,33.07266198,33.07265201,33.07232387,33.05969621,33.07223226,33.07253736,33.07232967,33.07265711,33.05982647,33.07252773,33.07232692,33.07258963,33.07231788,33.07259669,33.06748595,33.07237306,33.07263089,33.07243748,33.07234950,33.07241747,33.07255606,33.07257478,33.07251805,33.07242511,33.07235691,33.07259584,33.07248447,33.06002793,33.07255461,33.07242569,33.07253318,33.07264379,33.07264238,33.07279563,33.05977602,33.07209872,33.07260593, 
48,31.46487127,31.46478186,32.04971633,32.04982770,32.04977170,32.04941458,32.04977956,32.03684186,32.03714729,32.04959795,32.04937133,32.04960523,32.04089918,32.03696717,32.04963553,32.03691476,32.04963568,32.03732865,32.04950093,32.04945668,32.04939770,32.04945722,32.04960388,32.04951491,32.04948563,32.03698582,32.03720478,32.04916135,32.04958089,32.04942830,32.04953359,32.04971589,32.04970941,32.04624387,32.04984500,32.04942393,32.04965640,32.04818192,32.05006073,32.04995044,32.04993095,32.04992100,32.03745869,32.04965208,32.04948964,32.05005949,32.03742739,32.05015515, 
