,,,,,
,run1,,,,
1,266.07157487, 
4,264.29020497,264.29089522,264.29093453,264.29042899, 
8,264.68073160,264.73860525,264.73845335,264.73868848,264.73865036,264.73871968,264.73866310,264.73875349, 
12,263.46770431,263.79022338,263.79029793,263.82295006,263.82308605,263.92598902,263.92606115,263.92606755,263.92607412,263.92507181,265.54149164,265.54140981, 
16,268.11288365,268.82604554,268.82606533,268.82625745,268.82573425,268.82640309,268.82637819,268.82607137,268.82556032,268.82643975,268.82604827,268.82650128,268.82645894,268.82643267,268.82625572,268.82654507, 
20,272.37760899,272.37766725,272.37765777,272.37728719,272.37761370,272.93069220,272.93053642,272.93058493,272.93063092,272.93050758,272.93053859,272.93064009,272.93050002,272.93058110,272.93051646,272.93064986,272.93078725,274.71238255,274.71224741,274.71233664, 
24,274.17485339,274.17493130,274.17485627,285.20313563,285.20297663,285.20302394,285.20320038,285.20301318,285.20315823,285.20304384,285.20314624,285.20313279,285.20318445,285.20326074,285.20333873,285.20335507,285.20327141,285.20326395,285.20322362,285.20336930,285.20327395,285.20315190,285.20321017,285.20338830, 
28,299.14403392,299.14387165,299.14396430,299.14302831,299.14392340,299.14358990,299.14361277,299.14399331,299.14390204,299.14380292,299.14410163,299.14400233,299.14369564,299.14390263,299.14395198,299.14406062,299.14409690,299.14380784,299.14385142,299.14374809,299.14392166,299.14363321,299.14411378,299.14396882,299.14392736,299.14394398,299.14420514,299.14425106, 
32,302.04892064,302.98589394,302.98585441,302.98585888,302.98580184,302.98580022,302.98570318,302.98578231,302.98575592,302.98583808,302.98594051,302.98579604,302.98602368,302.98592720,302.98587015,302.97413772,302.98598566,302.98605723,302.98582671,302.98582711,302.98616163,302.98597903,302.97373643,302.98607457,302.98595144,302.98617017,302.98595147,302.98606876,302.98589471,302.98549378,302.98591762,302.98612878, 
36,305.04875025,305.04906943,305.04887923,305.04894164,305.04908067,305.04876390,305.04906664,305.04886528,305.04902083,305.04902920,308.55480177,308.56774728,308.56296412,308.55581390,308.56769728,308.56745510,308.55503336,308.56744218,308.56757888,308.56742018,308.56769828,308.56771092,308.56777586,308.56749157,308.56756473,308.56775595,308.55503563,308.56762574,308.56771455,308.56790485,308.56765039,308.56785175,308.56787664,308.55535718,308.56643101,308.56790269, 
40,307.25324153,307.41915061,307.49401423,307.49395742,307.49415434,317.28510784,317.28082808,317.29409300,317.28092649,317.29407870,317.29416981,317.28874358,317.29405824,317.29427103,317.29429261,317.29411065,317.28412652,317.29412873,317.28201777,317.29417147,317.28592731,317.29423300,317.29430160,317.29410919,317.29433365,317.29408925,317.29436101,317.29419211,317.29425610,317.29446956,317.29425202,317.29433384,317.29406321,317.29447671,317.29453545,317.29460005,317.29447650,317.29451396,317.29431634,317.29422744, 
44,301.25584143,301.25588843,301.25554470,310.69197416,310.69201564,310.69196063,310.69195777,310.69203287,310.69194170,310.69186369,310.69213734,310.69160209, 
48,316.36420504,316.37490709,316.36242759,316.35747373,316.37500793,318.15384651,318.15411607,318.15413305,318.15384366,318.14146723,318.15423089,318.15371446,318.14157942,318.60498389,318.60515125,318.60529268,320.08357606,320.35520309,320.82980967,320.82121673,320.80823962,320.82993080,320.82987189,320.81704796,320.82982141,320.82952515,320.81696592,320.82962859,320.82994441,320.82993745,320.83003505,321.20929359,322.07934019,322.07907303,322.07915901,322.07906911,322.07903626,322.07937172,322.06664368,322.07927018,322.07949828,322.07688140,322.07958960,322.07929208,322.07955073,322.07925778,322.07946804,322.07944470, 
,,,,,
,run2,,,,
1,263.64934792, 
4,263.49461786,263.78045543,287.47892780,287.47852812, 
8,264.46828882,265.39621423,265.39651227,265.39675455,265.39685149,265.39700915,265.39651332,265.39618584, 
12,265.84843669,265.84846505,265.84843382,265.84838902,269.05277248,269.05251729,269.05291019,269.05252355,269.05293279,269.05295980,269.05279526,269.05295374, 
16,268.02830067,268.02833630,268.02833965,268.36834217,268.36856817,268.36821939,268.36860451,268.36862125,268.36861328,268.36854148,268.36817810,268.36867292,268.36803588,268.36871690,268.36870842,268.36871504, 
20,271.49314099,271.49312652,271.49325410,271.49334199,271.49307121,271.49314815,271.49317149,271.49313979,271.49331405,271.80527426,271.80514447,271.80528569,271.80526737,271.80531637,271.80529660,271.80529034,271.80537517,271.80522219,271.80531346,271.80533466, 
24,273.80416290,273.81111055,273.81114968,274.04916850,274.04895620,274.22755834,274.22771137,274.22743619,274.22753551,274.22763395,274.22728938,274.22768782,274.22779167,274.22769189,274.22757143,274.62991598,274.62973353,274.62990900,274.62971836,274.62988605,274.62979906,274.62993513,274.62998094,274.62983287, 
28,299.38165100,299.38165988,299.38141663,301.55449456,302.60856961,302.60855125,302.60876776,302.60866729,302.60862473,302.60878214,302.60857175,302.60856793,302.60857120,302.60854359,302.60863667,302.60861879,302.60854377,302.60881777,302.60814171,302.60881562,302.60865024,302.60874752,302.60877506,302.60888756,302.60869110,302.60878659,302.60872464,302.60883565, 
32,311.53766177,311.54507647,311.54511390,311.54484818,311.54496368,311.54485048,311.54503965,311.54499476,311.54483071,311.54493378,311.54494487,311.54504476,311.54022720,311.54483156,311.54448297,311.54502136,311.54508465,311.54253842,311.54508504,311.54505849,311.54501327,311.54490804,311.54515279,311.54496674,311.54493266,311.53258668,311.54512661,311.54502189,311.54518271,311.54522810,311.54534091,311.54509403, 
36,304.56539702,304.56529731,304.56549361,304.56529739,304.56536202,304.56542813,304.56555114,311.08576454,311.07872493,311.08603638,311.08616165,311.08602962,311.08583632,311.08595539,311.08594630,311.08605309,311.08592544,311.08605544,311.08607815,311.08585436,311.08577552,311.08366474,311.08607846,311.08602295,311.08602175,311.08599692,311.08597286,311.08161688,311.08581486,311.08582386,311.08621919,311.08617025,311.08610524,311.08606289,311.08627605,311.08622358, 
40,297.12496638,297.21783146,297.21809277,297.21765854,297.21264913, 
44,300.37681144,309.49513646,309.48262426,309.49494948,309.48635985,310.05830816,310.16421978,310.16424755,310.16429407,323.16153475,323.16142369,323.16145188,323.16144390,323.16159248,323.15604902,323.14929257,323.16155027,323.16160726,323.16159022,323.16173557,323.16153594,323.16141382,323.16134236,323.16173381,323.16176508,323.16143450,323.14895195,323.14910007,323.16166941,323.16160233,323.16152702,323.16146247,323.16164381,323.14907013,323.16177590,323.16142602,335.73083613,335.73079657,335.73060447,335.73051874,335.71804297,335.73053751,335.73060926,335.73079944, 
48,302.54306538,314.52369839,314.50501238,314.51095017,314.52354156,314.51966596,314.52349533,314.51296279,314.52373693,314.51080131,314.51465426,314.52352082,314.52319786,314.52328697,314.52358720,314.52347457,314.52355248,314.52366766,314.52345269,328.71944025,328.71961954,328.68691703,328.71945636,328.71967486,328.71088209,328.70166582,328.71975549,328.71962597,328.71958855,328.71948351,328.71864747,328.70696533,328.70681882,328.71960273,328.71973130,328.71977377,328.71972086,328.71986278,328.71963620,328.71972047,328.70913133,328.69815670,328.70786044,328.71999728,328.71979990,328.70218298,328.70710314,328.71970910, 
,,,,,
,run3,,,,
1,262.94590464, 
4,263.42957942,263.45157692,263.45101427,263.45165136, 
8,265.69523310,265.69511006,265.69544595,265.69529589,265.69533023,265.69534488,265.69549681,265.69547836, 
