,,,,,
44,70.50956047,70.50914623,70.87069472,70.85876564,70.87079853,70.87061855,70.87063580,70.87059350,70.87090118,70.87083104,70.87100353,70.91727496,70.91723846,70.91688328,70.91729776,70.91714950,70.91693851,70.91706723,70.91704947,70.91663441,71.39587295,71.39560626,71.39594822,71.38311607,71.39598206,71.39591134,71.39574237,71.39589721,71.39604608,71.38322317,71.39609404,71.39573817,71.39612974,71.39623372,71.39588691,71.39597391,71.39613320,71.39602008,71.39602687,71.39614759,71.39632506,71.39618915,71.39622416,71.38302151, 
48,65.21074950,65.21307877,65.21296241,66.63460424,66.64703390,66.64692458,66.64701046,66.64714247,66.64675664,66.64666982,66.64632114,66.64686593,66.63502893,66.64715286,66.64695343,66.64690656,66.64662180,66.64383464,66.64708275,66.64707699,66.64718180,66.64671143,66.63489154,66.64688559,66.64715117,66.64697508,66.64173790,66.64685450,66.64669521,66.63498149,66.64686429,66.64650869,66.64679260,66.64701916,66.64681530,66.64723472,66.64649290,66.64728720,66.64720155,66.64705131,66.64676519,67.13929959,67.13918069,67.13908886,67.13891058,67.13909750,67.13919086,67.13899577, 
,,,,,
,run2,,,,
1,2629.27199448, 
4,658.75623910,658.75680090,658.75698984,658.75655943, 
8,329.78455586,330.28225965,330.28221786,330.28231196,330.40755902,330.40754960,330.40716268,330.40765683, 
12,220.77073915,221.64589602,221.64573882,221.64584417,221.64583705,221.64583667,221.64589572,221.64596996,221.64584091,222.32516754,222.32533153,222.32532972, 
16,168.23701640,168.23743791,168.23738907,168.23740298,168.23749348,168.23746910,168.23738650,168.23738674,168.23741093,168.23753485,168.23752448,168.40226601,168.40233488,168.40229208,168.40233859,168.40243712, 
20,141.32828839,141.32826353,141.32830351,141.32846953,141.32825862,141.32818057,141.32848514,141.32844332,141.32835617,141.32838401,141.32831468,141.32843817,141.32838395,141.32839886,141.32858658,141.32855340,141.32846822,141.32856115,141.32846339,141.32853899, 
24,114.04812501,114.11154984,114.11152601,114.16854423,114.16819569,114.72458699,114.72461132,114.72442673,114.72459246,114.73239034,114.73159478,114.73243870,114.73226100,114.73222482,114.73233996,114.73233572,114.73246977,114.73237106,114.73242521,114.73250119,114.73249233,114.73259009,114.73250832,114.73255055, 
28,104.40637379,104.40622809,104.40640807,104.40653633,104.40650697,104.65397341,104.65406152,104.65399458,104.65392371,104.65384303,104.65404642,104.65386471,104.65407433,104.65413688,106.45726694,106.45642426,106.45735778,106.45731243,106.45738651,106.45735357,106.45731673,106.45728408,106.45727808,106.45736587,107.22151647,107.22133816,107.22136014,107.22153119, 
32,94.60496747,94.59273552,94.60497573,94.60519465,94.60497024,94.60502985,94.60485799,94.60507607,94.60512976,94.60509799,94.60505054,94.60493639,94.60504083,94.60487248,94.60518175,94.60507595,94.60508720,94.60483464,94.59242278,94.60496541,94.60501311,94.60520768,94.81938255,94.82403816,94.82421045,94.82397446,94.82405230,94.82418511,94.82424024,94.81649553,94.82431096,94.82434104, 
36,81.45600537,84.66009377,84.65982959,84.65995339,84.65730251,84.65982913,84.97624520,84.97060339,84.97627739,84.97602394,84.97549684,84.97640680,85.19082018,85.19085540,85.19075274,85.18418370,85.19107457,85.19084455,85.19102632,85.19097792,85.19114776,85.19104343,85.19102997,85.32721366,85.32732978,85.32034928,85.32745445,85.32735779,85.32743614,85.32733538,85.32734882,85.32723207,85.32733625,85.32749963,85.32739223,85.32751574, 
40,77.15825193,77.15846022,77.15854389,77.15848781,77.15853023,79.80019224,79.79995300,79.79990073,79.80013358,79.80004779,79.79960101,79.78766707,79.79994232,79.80016581,79.79995994,79.79956129,79.80017974,79.80008668,79.80025927,79.80010163,79.80026300,79.80013624,79.78777777,79.78905408,79.80017181,79.80035676,79.80014045,79.80044943,79.80042713,79.79733499,79.78790711,79.80019389,79.80051902,79.80042690,79.80038957,79.80033740,79.80034686,79.78811232,79.80049337,79.80045013, 
44,71.06956869,71.05741697,71.06981559,71.06961552,71.06959694,71.05668257,71.06967031,71.05758117,72.63598542,72.63590865,72.62421783,72.63634095,72.63624884,72.63584379,72.63619052,72.63646631,72.63596515,72.63626278,72.63643981,72.63599695,72.62504326,72.63647600,72.63640412,72.62892684,72.63641607,72.63649045,72.63403476,72.63634100,72.63601667,72.65257662,72.65215940,72.66467163,72.66471346,72.66471160,72.66467638,72.66457396,72.66430456,72.66427108,72.66414235,72.66417743,72.66441197,72.66443086,72.66427786,72.66470170, 
48,63.33579796,64.90183056,64.90161445,64.90181520,64.90523610,69.53795925,69.54142841,69.54125581,69.52872612,69.54119068,69.52882785,69.54118688,69.54131548,69.54147693,69.54045632,69.54159154,69.54159117,69.54119957,69.54159348,69.54146626,69.52899351,69.54155571,69.53215781,69.53617138,69.54174134,69.54155376,69.54143248,69.54147387,69.54154637,69.54148661,71.52507987,71.52502317,71.52491523,71.51232033,71.51237204,71.52502880,71.52511635,71.52501580,71.52504189,71.51972704,71.52520393,71.52501367,71.52505529,71.52528653,71.52247996,73.96337990,73.96354874,73.96382247, 
,,,,,
,run3,,,,
1,2629.42964100, 
4,660.47947822,662.54197968,662.54202578,662.54154823, 
8,330.17306210,330.79553637,330.79478084,330.79523249,330.79564432,330.79566567,330.79552009,330.79524207, 
12,220.38301851,220.38293652,220.38282961,220.38270377,220.38259176,224.65449177,224.64940794,224.65443831,224.65442030,224.65453443,224.65447267,224.65454961, 
16,167.74128604,167.74146156,167.74143547,167.74134735,167.74155553,167.74147220,167.74129885,167.74153937,167.74154998,167.74155644,167.74152431,167.74126507,167.74127871,170.64968641,170.64983768,170.64987127, 
20,135.26667281,141.17741003,141.17794782,141.17796383,141.17793573,141.17803130,141.17739930,141.17802134,141.17782929,141.17800363,141.17807066,141.17778290,141.17770690,141.17807821,141.17814453,141.17811779,141.17803822,141.17803814,141.17780064,141.17811804, 
24,114.00327861,114.00317806,114.00329518,114.25559607,114.25611390,114.25629004,114.25634252,124.04106045,124.04121722,124.03417743,124.04113299,124.04128315,124.04111434,124.04129934,124.04129834,124.04138742,124.04102937,124.04131390,124.04110365,124.04146152,124.04122679,124.04148691,124.04148229,124.04133252, 
28,99.12194964,99.12179907,99.12207729,99.12185378,106.02737737,106.44387275,106.44375332,106.43869049,110.73473024,110.73472235,110.73290495,110.73459895,110.73459155,110.73462463,110.73475196,110.73455188,110.72746416,110.73480868,110.73460941,110.73471185,110.73479573,110.73485450,110.73475645,110.73467134,110.73485138,110.73499922,111.67010418,111.67009197, 
32,84.76623187,93.85161796,93.85143410,93.85134512,99.80667508,99.80663771,99.80650169,99.80659859,99.80674465,99.80643342,99.80659610,99.80666083,99.80664409,99.80672798,99.80668809,99.80680174,99.80649954,99.80671280,99.80683301,99.80649635,99.80669262,99.80672692,99.79420757,99.80663088,99.80674858,105.10284885,105.10294019,105.10288205,105.10293693,105.10307990,105.10288833,105.10306634, 
36,81.44874005,84.65610325,84.65613850,84.65623571,84.65619123,84.65619729,84.65635365,84.65603495,84.65636353,84.65630165,84.65526552,84.64990581,84.65601345,84.65616438,85.20138516,85.20147533,85.20147936,85.18895510,85.20125102,85.20151040,85.20145051,85.20139309,85.20132507,85.20149843,85.20740751,85.20728323,85.20730070,85.20536532,85.20752208,85.20760417,85.20749731,85.20759809,85.19528058,85.20742578,85.20041320,85.20761891, 
40,77.10105456,77.10102970,77.10028610,77.10092653,77.10102977,77.10103336,77.10105194,77.38939515,77.39627073,77.39632623,77.38363748,77.39641918,77.39630585,77.39631532,77.39618447,77.39852965,77.41096168,77.39766156,77.41094705,77.41112758,77.41104267,77.40861612,77.41087748,77.41111438,77.41093585,77.41117412,77.39852140,77.41092324,77.39848934,77.41090269,77.41089114,77.41094666,77.41102691,78.34737272,78.34716340,78.33471665,78.33481368,78.34721033,78.34740930,78.33488797, 
44,71.07184983,71.07182558,71.27887812,71.27883011,71.27879810,71.27866888,71.27878988,71.27872728,71.27859511,71.26484710,71.47098438,71.48468690,71.47183650,71.48466128,71.47600306,71.47260222,71.48437632,71.48476596,71.48474325,72.17029491,72.16257030,72.15732027,72.16150303,72.17052230,72.17051754,72.17059814,72.15776386,72.17056978,72.15773308,72.17028246,72.17057374,72.17032502,72.17038640,72.17066978,72.17064802,72.17073307,72.17074661,72.15780675,72.17064487,72.15298250,72.17055049,72.17087871,72.17061460,72.15765451, 
48,65.04448153,65.04436060,65.03598998,65.04435846,65.02309852,65.04421579,65.04411406,65.04408349,65.33938169,65.33941915,65.32703890,65.33951476,65.33935130,65.33931604,65.33384242,65.32916719,65.33929638,65.37659320,65.37663511,65.37653366,65.37642312,65.37661383,65.37648201,65.37633255,65.36745285,65.37663372,65.37676592,65.37307275,65.82610019,65.80646918,65.83876959,65.82613749,65.83840201,65.83887981,65.83889286,65.83841231,65.83893076,65.83833822,65.83894145,65.83904865,65.83876609,65.83862425,65.83911082,65.83541686,65.83886589,65.83900933,65.83876855,65.83906423, 
